"champ";"statut";"annee";"periode";"date du resultat";"ipe";eff;lib;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/22 19:10:18";="590782439";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:18";="590782439";0;Calcul de l'âge gestionnel impossible;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:18";="590782439";0;Chainage incorrect;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:14";="590049565";0;Nombre de séjours d'IVG;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:14";="590049565";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:14";="590049565";0;Calcul de l'âge gestionnel impossible;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:14";="590049565";0;Chainage incorrect;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:39:06";="020000253";203;Nombre de séjours d'IVG;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:06";="020000253";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:06";="020000253";0;Calcul de l'âge gestionnel impossible;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:06";="020000253";0;Chainage incorrect;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:17";="620003376";0;Nombre de séjours d'IVG;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:17";="620003376";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:17";="620003376";0;Calcul de l'âge gestionnel impossible;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:17";="620003376";0;Chainage incorrect;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:35";="620101337";268;Nombre de séjours d'IVG;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:35";="620101337";2;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:35";="620101337";0;Calcul de l'âge gestionnel impossible;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:35";="620101337";1;Chainage incorrect;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:20";="800000077";0;Nombre de séjours d'IVG;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:20";="800000077";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:20";="800000077";0;Calcul de l'âge gestionnel impossible;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:20";="800000077";0;Chainage incorrect;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:27";="590782645";0;Nombre de séjours d'IVG;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:27";="590782645";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:27";="590782645";0;Calcul de l'âge gestionnel impossible;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:27";="590782645";0;Chainage incorrect;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:47";="600100572";0;Nombre de séjours d'IVG;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:47";="600100572";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:47";="600100572";0;Calcul de l'âge gestionnel impossible;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:47";="600100572";0;Chainage incorrect;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:57";="020004495";0;Nombre de séjours d'IVG;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:57";="020004495";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:57";="020004495";0;Calcul de l'âge gestionnel impossible;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:57";="020004495";0;Chainage incorrect;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:55";="020000055";0;Nombre de séjours d'IVG;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:55";="020000055";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:55";="020000055";0;Calcul de l'âge gestionnel impossible;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:55";="020000055";0;Chainage incorrect;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:29:24";="590782652";0;Nombre de séjours d'IVG;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:24";="590782652";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:24";="590782652";0;Calcul de l'âge gestionnel impossible;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:24";="590782652";0;Chainage incorrect;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:49:06";="590780052";0;Nombre de séjours d'IVG;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:06";="590780052";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:06";="590780052";0;Calcul de l'âge gestionnel impossible;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:06";="590780052";0;Chainage incorrect;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:06";="600100648";43;Nombre de séjours d'IVG;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:06";="600100648";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:06";="600100648";0;Calcul de l'âge gestionnel impossible;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:06";="600100648";0;Chainage incorrect;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:49";="620000026";0;Nombre de séjours d'IVG;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:49";="620000026";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:49";="620000026";0;Calcul de l'âge gestionnel impossible;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:49";="620000026";0;Chainage incorrect;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:36";="590065223";0;Nombre de séjours d'IVG;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:36";="590065223";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:36";="590065223";0;Calcul de l'âge gestionnel impossible;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:36";="590065223";0;Chainage incorrect;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:21:44";="620003350";0;Nombre de séjours d'IVG;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:44";="620003350";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:44";="620003350";0;Calcul de l'âge gestionnel impossible;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:44";="620003350";0;Chainage incorrect;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:40";="590000600";0;Nombre de séjours d'IVG;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:40";="590000600";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:40";="590000600";0;Calcul de l'âge gestionnel impossible;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:40";="590000600";0;Chainage incorrect;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:19";="620025346";1;Nombre de séjours d'IVG;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:19";="620025346";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:19";="620025346";0;Calcul de l'âge gestionnel impossible;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:19";="620025346";0;Chainage incorrect;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:51";="590001749";0;Nombre de séjours d'IVG;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:51";="590001749";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:51";="590001749";0;Calcul de l'âge gestionnel impossible;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:51";="590001749";0;Chainage incorrect;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:01";="590781670";0;Nombre de séjours d'IVG;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:01";="590781670";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:01";="590781670";0;Calcul de l'âge gestionnel impossible;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:01";="590781670";0;Chainage incorrect;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:24";="020000261";202;Nombre de séjours d'IVG;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:24";="020000261";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:24";="020000261";0;Calcul de l'âge gestionnel impossible;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:24";="020000261";5;Chainage incorrect;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:26";="620100651";258;Nombre de séjours d'IVG;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:26";="620100651";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:26";="620100651";0;Calcul de l'âge gestionnel impossible;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:26";="620100651";1;Chainage incorrect;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:46";="620027839";0;Nombre de séjours d'IVG;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:46";="620027839";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:46";="620027839";0;Calcul de l'âge gestionnel impossible;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:46";="620027839";0;Chainage incorrect;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:16";="590780284";0;Nombre de séjours d'IVG;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:16";="590780284";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:16";="590780284";0;Calcul de l'âge gestionnel impossible;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:16";="590780284";0;Chainage incorrect;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:17";="020000287";113;Nombre de séjours d'IVG;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:17";="020000287";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:17";="020000287";0;Calcul de l'âge gestionnel impossible;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:17";="020000287";0;Chainage incorrect;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:29";="590797353";3;Nombre de séjours d'IVG;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:29";="590797353";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:29";="590797353";0;Calcul de l'âge gestionnel impossible;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:29";="590797353";0;Chainage incorrect;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:30:16";="590782421";550;Nombre de séjours d'IVG;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:16";="590782421";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:16";="590782421";0;Calcul de l'âge gestionnel impossible;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:16";="590782421";8;Chainage incorrect;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:12:20";="800000051";0;Nombre de séjours d'IVG;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:20";="800000051";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:20";="800000051";0;Calcul de l'âge gestionnel impossible;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:12:20";="800000051";0;Chainage incorrect;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:34";="800000135";0;Nombre de séjours d'IVG;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:34";="800000135";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:34";="800000135";0;Calcul de l'âge gestionnel impossible;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:34";="800000135";0;Chainage incorrect;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:55";="590782165";159;Nombre de séjours d'IVG;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:55";="590782165";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:55";="590782165";0;Calcul de l'âge gestionnel impossible;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:55";="590782165";0;Chainage incorrect;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:57";="620101360";124;Nombre de séjours d'IVG;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:57";="620101360";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:57";="620101360";0;Calcul de l'âge gestionnel impossible;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:57";="620101360";2;Chainage incorrect;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:26";="590781662";61;Nombre de séjours d'IVG;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:26";="590781662";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:26";="590781662";0;Calcul de l'âge gestionnel impossible;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:26";="590781662";0;Chainage incorrect;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:05:16";="590781621";119;Nombre de séjours d'IVG;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:16";="590781621";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:16";="590781621";0;Calcul de l'âge gestionnel impossible;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:05:16";="590781621";3;Chainage incorrect;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:56";="590052056";0;Nombre de séjours d'IVG;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:56";="590052056";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:56";="590052056";0;Calcul de l'âge gestionnel impossible;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:56";="590052056";0;Chainage incorrect;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:35:19";="590781795";0;Nombre de séjours d'IVG;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:19";="590781795";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:19";="590781795";0;Calcul de l'âge gestionnel impossible;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:35:19";="590781795";0;Chainage incorrect;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:23";="620100677";0;Nombre de séjours d'IVG;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:23";="620100677";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:23";="620100677";0;Calcul de l'âge gestionnel impossible;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:23";="620100677";0;Chainage incorrect;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:38:17";="590781415";423;Nombre de séjours d'IVG;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:17";="590781415";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:17";="590781415";0;Calcul de l'âge gestionnel impossible;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:17";="590781415";0;Chainage incorrect;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:39:24";="620103440";155;Nombre de séjours d'IVG;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:24";="620103440";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:24";="620103440";0;Calcul de l'âge gestionnel impossible;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:39:24";="620103440";4;Chainage incorrect;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:57";="800000085";0;Nombre de séjours d'IVG;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:57";="800000085";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:57";="800000085";0;Calcul de l'âge gestionnel impossible;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:57";="800000085";0;Chainage incorrect;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:50:05";="590780193";649;Nombre de séjours d'IVG;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:05";="590780193";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:05";="590780193";0;Calcul de l'âge gestionnel impossible;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:50:05";="590780193";35;Chainage incorrect;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:26:03";="020004404";125;Nombre de séjours d'IVG;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:03";="020004404";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:03";="020004404";0;Calcul de l'âge gestionnel impossible;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:26:03";="020004404";0;Chainage incorrect;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:26:18";="590781605";176;Nombre de séjours d'IVG;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:26:18";="590781605";0;Age gestationnel calculé à partir de la date des dernières règles incohérent (>=17 SA);2023.7;X590781605;31AUG23;14:25:07
