"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 14:38:45";="020000253";Nombre RSA groupés en CM 90;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:37:57";="620003376";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:57";="620003376";Nombre RSA correctement chainés;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:57";="620003376";Nombre RSA groupés en CM 90;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:04";="620101337";Nombre RSA avec Diags avec affection post-covid-19;14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:04";="620101337";Nombre RSA correctement chainés;14;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:04";="620101337";Nombre RSA groupés en CM 90;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:01";="800000077";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:01";="800000077";Nombre RSA correctement chainés;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:01";="800000077";Nombre RSA groupés en CM 90;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:11";="590782645";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:11";="590782645";Nombre RSA correctement chainés;1;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:11";="590782645";Nombre RSA groupés en CM 90;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:34";="600100572";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:34";="600100572";Nombre RSA correctement chainés;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:34";="600100572";Nombre RSA groupés en CM 90;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:44:41";="020004495";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:41";="020004495";Nombre RSA correctement chainés;1;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:41";="020004495";Nombre RSA groupés en CM 90;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:24:41";="020000055";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:41";="020000055";Nombre RSA correctement chainés;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:24:41";="020000055";Nombre RSA groupés en CM 90;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:28:42";="590782652";Nombre RSA avec Diags avec affection post-covid-19;5;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:42";="590782652";Nombre RSA correctement chainés;5;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:28:42";="590782652";Nombre RSA groupés en CM 90;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:48:55";="590780052";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:55";="590780052";Nombre RSA correctement chainés;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:48:55";="590780052";Nombre RSA groupés en CM 90;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";Nombre RSA avec Diags avec affection post-covid-19;4;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";Nombre RSA correctement chainés;4;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:19:46";="600100648";Nombre RSA groupés en CM 90;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:05:32";="620000026";Nombre RSA avec Diags avec affection post-covid-19;2;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:32";="620000026";Nombre RSA correctement chainés;1;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:05:32";="620000026";Nombre RSA groupés en CM 90;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:23";="590065223";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:23";="590065223";Nombre RSA correctement chainés;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:23";="590065223";Nombre RSA groupés en CM 90;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:21:28";="620003350";Nombre RSA avec Diags avec affection post-covid-19;5;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:28";="620003350";Nombre RSA correctement chainés;5;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:21:28";="620003350";Nombre RSA groupés en CM 90;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:28";="590000600";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:28";="590000600";Nombre RSA correctement chainés;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:28";="590000600";Nombre RSA groupés en CM 90;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";Nombre RSA correctement chainés;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:03";="620025346";Nombre RSA groupés en CM 90;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";Nombre RSA avec Diags avec affection post-covid-19;7;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";Nombre RSA correctement chainés;7;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:40:35";="590001749";Nombre RSA groupés en CM 90;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:46:46";="590781670";Nombre RSA avec Diags avec affection post-covid-19;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:46";="590781670";Nombre RSA correctement chainés;2;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:46:46";="590781670";Nombre RSA groupés en CM 90;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:51:00";="020000261";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:00";="020000261";Nombre RSA correctement chainés;1;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:51:00";="020000261";Nombre RSA groupés en CM 90;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:13:56";="620100651";Nombre RSA avec Diags avec affection post-covid-19;22;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:56";="620100651";Nombre RSA correctement chainés;22;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:13:56";="620100651";Nombre RSA groupés en CM 90;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:40:20";="620027839";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:20";="620027839";Nombre RSA correctement chainés;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:40:20";="620027839";Nombre RSA groupés en CM 90;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:35:52";="590780284";Nombre RSA avec Diags avec affection post-covid-19;3;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:52";="590780284";Nombre RSA correctement chainés;3;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:35:52";="590780284";Nombre RSA groupés en CM 90;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:42:57";="020000287";Nombre RSA avec Diags avec affection post-covid-19;3;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:57";="020000287";Nombre RSA correctement chainés;3;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:42:57";="020000287";Nombre RSA groupés en CM 90;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:00";="590797353";Nombre RSA avec Diags avec affection post-covid-19;6;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:00";="590797353";Nombre RSA correctement chainés;6;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:00";="590797353";Nombre RSA groupés en CM 90;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:29:43";="590782421";Nombre RSA avec Diags avec affection post-covid-19;13;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:43";="590782421";Nombre RSA correctement chainés;13;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:29:43";="590782421";Nombre RSA groupés en CM 90;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 12:11:57";="800000051";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:57";="800000051";Nombre RSA correctement chainés;1;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 12:11:57";="800000051";Nombre RSA groupés en CM 90;0;2023.7;X800000051;30AUG23;12:11:16
"mco";"dgf";"2023";"7";"2023/08/30 13:42:17";="800000135";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:17";="800000135";Nombre RSA correctement chainés;1;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 13:42:17";="800000135";Nombre RSA groupés en CM 90;0;2023.7;X800000135;30AUG23;13:41:48
"mco";"dgf";"2023";"7";"2023/08/30 14:11:30";="590782165";Nombre RSA avec Diags avec affection post-covid-19;8;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:30";="590782165";Nombre RSA correctement chainés;8;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:11:30";="590782165";Nombre RSA groupés en CM 90;0;2023.7;X590782165;30AUG23;14:10:49
"mco";"dgf";"2023";"7";"2023/08/30 14:39:31";="620101360";Nombre RSA avec Diags avec affection post-covid-19;16;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:31";="620101360";Nombre RSA correctement chainés;16;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:39:31";="620101360";Nombre RSA groupés en CM 90;0;2023.7;X620101360;30AUG23;14:38:44
"mco";"dgf";"2023";"7";"2023/08/30 14:56:07";="590781662";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:07";="590781662";Nombre RSA correctement chainés;1;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 14:56:07";="590781662";Nombre RSA groupés en CM 90;0;2023.7;X590781662;30AUG23;14:55:22
"mco";"dgf";"2023";"7";"2023/08/30 15:04:54";="590781621";Nombre RSA avec Diags avec affection post-covid-19;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:54";="590781621";Nombre RSA correctement chainés;2;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:04:54";="590781621";Nombre RSA groupés en CM 90;0;2023.7;X590781621;30AUG23;15:03:46
"mco";"dgf";"2023";"7";"2023/08/30 15:19:37";="590052056";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:37";="590052056";Nombre RSA correctement chainés;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 15:19:37";="590052056";Nombre RSA groupés en CM 90;0;2023.7;X590052056;30AUG23;15:19:03
"mco";"dgf";"2023";"7";"2023/08/30 16:34:52";="590781795";Nombre RSA avec Diags avec affection post-covid-19;3;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:52";="590781795";Nombre RSA correctement chainés;3;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/30 16:34:52";="590781795";Nombre RSA groupés en CM 90;0;2023.7;X590781795;30AUG23;16:33:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:06";="620100677";Nombre RSA avec Diags avec affection post-covid-19;8;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:06";="620100677";Nombre RSA correctement chainés;8;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 09:37:06";="620100677";Nombre RSA groupés en CM 90;0;2023.7;X620100677;31AUG23;9:36:32
"mco";"dgf";"2023";"7";"2023/08/31 10:37:46";="590781415";Nombre RSA avec Diags avec affection post-covid-19;4;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:46";="590781415";Nombre RSA correctement chainés;4;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:37:46";="590781415";Nombre RSA groupés en CM 90;0;2023.7;X590781415;31AUG23;10:37:00
"mco";"dgf";"2023";"7";"2023/08/31 10:38:54";="620103440";Nombre RSA avec Diags avec affection post-covid-19;5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:54";="620103440";Nombre RSA correctement chainés;5;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 10:38:54";="620103440";Nombre RSA groupés en CM 90;0;2023.7;X620103440;31AUG23;10:37:57
"mco";"dgf";"2023";"7";"2023/08/31 11:13:42";="800000085";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:42";="800000085";Nombre RSA correctement chainés;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:13:42";="800000085";Nombre RSA groupés en CM 90;0;2023.7;X800000085;31AUG23;11:13:08
"mco";"dgf";"2023";"7";"2023/08/31 11:48:30";="590780193";Nombre RSA avec Diags avec affection post-covid-19;30;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:30";="590780193";Nombre RSA correctement chainés;28;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 11:48:30";="590780193";Nombre RSA groupés en CM 90;0;2023.7;X590780193;31AUG23;11:45:29
"mco";"dgf";"2023";"7";"2023/08/31 12:25:32";="020004404";Nombre RSA avec Diags avec affection post-covid-19;9;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:32";="020004404";Nombre RSA correctement chainés;9;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 12:25:32";="020004404";Nombre RSA groupés en CM 90;0;2023.7;X020004404;31AUG23;12:24:34
"mco";"dgf";"2023";"7";"2023/08/31 14:25:56";="590781605";Nombre RSA avec Diags avec affection post-covid-19;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:56";="590781605";Nombre RSA correctement chainés;8;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:25:56";="590781605";Nombre RSA groupés en CM 90;0;2023.7;X590781605;31AUG23;14:25:07
"mco";"dgf";"2023";"7";"2023/08/31 14:29:22";="590781811";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:22";="590781811";Nombre RSA correctement chainés;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:29:22";="590781811";Nombre RSA groupés en CM 90;0;2023.7;X590781811;31AUG23;14:28:53
"mco";"dgf";"2023";"7";"2023/08/31 14:33:57";="800000093";Nombre RSA avec Diags avec affection post-covid-19;3;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:57";="800000093";Nombre RSA correctement chainés;3;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:33:57";="800000093";Nombre RSA groupés en CM 90;0;2023.7;X800000093;31AUG23;14:33:22
"mco";"dgf";"2023";"7";"2023/08/31 14:53:00";="600100713";Nombre RSA avec Diags avec affection post-covid-19;7;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:00";="600100713";Nombre RSA correctement chainés;7;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:53:00";="600100713";Nombre RSA groupés en CM 90;0;2023.7;X600100713;31AUG23;14:51:48
"mco";"dgf";"2023";"7";"2023/08/31 14:59:44";="020000048";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:44";="020000048";Nombre RSA correctement chainés;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 14:59:44";="020000048";Nombre RSA groupés en CM 90;0;2023.7;X020000048;31AUG23;14:59:10
"mco";"dgf";"2023";"7";"2023/08/31 15:43:28";="590782215";Nombre RSA avec Diags avec affection post-covid-19;8;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:28";="590782215";Nombre RSA correctement chainés;8;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 15:43:28";="590782215";Nombre RSA groupés en CM 90;0;2023.7;X590782215;31AUG23;15:42:07
"mco";"dgf";"2023";"7";"2023/08/31 16:59:07";="620100685";Nombre RSA avec Diags avec affection post-covid-19;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:07";="620100685";Nombre RSA correctement chainés;4;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 16:59:07";="620100685";Nombre RSA groupés en CM 90;0;2023.7;X620100685;31AUG23;16:57:50
"mco";"dgf";"2023";"7";"2023/08/31 18:53:56";="800000069";Nombre RSA avec Diags avec affection post-covid-19;3;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:56";="800000069";Nombre RSA correctement chainés;3;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/08/31 18:53:56";="800000069";Nombre RSA groupés en CM 90;0;2023.7;X800000069;31AUG23;18:53:23
"mco";"dgf";"2023";"7";"2023/09/01 08:06:52";="020000071";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:52";="020000071";Nombre RSA correctement chainés;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 08:06:52";="020000071";Nombre RSA groupés en CM 90;0;2023.7;X020000071;01SEP23;8:06:20
"mco";"dgf";"2023";"7";"2023/09/01 09:18:56";="600100721";Nombre RSA avec Diags avec affection post-covid-19;17;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:56";="600100721";Nombre RSA correctement chainés;17;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 09:18:56";="600100721";Nombre RSA groupés en CM 90;0;2023.7;X600100721;01SEP23;9:18:13
"mco";"dgf";"2023";"7";"2023/09/01 12:15:50";="620100057";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:50";="620100057";Nombre RSA correctement chainés;1;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:15:50";="620100057";Nombre RSA groupés en CM 90;0;2023.7;X620100057;01SEP23;12:14:44
"mco";"dgf";"2023";"7";"2023/09/01 12:21:39";="600101984";Nombre RSA avec Diags avec affection post-covid-19;4;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:39";="600101984";Nombre RSA correctement chainés;4;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 12:21:39";="600101984";Nombre RSA groupés en CM 90;0;2023.7;X600101984;01SEP23;12:20:52
"mco";"dgf";"2023";"7";"2023/09/01 13:08:05";="800000028";Nombre RSA avec Diags avec affection post-covid-19;20;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:05";="800000028";Nombre RSA correctement chainés;20;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 13:08:05";="800000028";Nombre RSA groupés en CM 90;0;2023.7;X800000028;01SEP23;13:07:27
"mco";"dgf";"2023";"7";"2023/09/01 14:02:55";="590783239";Nombre RSA avec Diags avec affection post-covid-19;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:55";="590783239";Nombre RSA correctement chainés;1;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 14:02:55";="590783239";Nombre RSA groupés en CM 90;0;2023.7;X590783239;01SEP23;14:02:13
"mco";"dgf";"2023";"7";"2023/09/01 16:13:11";="590785374";Nombre RSA avec Diags avec affection post-covid-19;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:11";="590785374";Nombre RSA correctement chainés;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:13:11";="590785374";Nombre RSA groupés en CM 90;0;2023.7;X590785374;01SEP23;16:12:38
"mco";"dgf";"2023";"7";"2023/09/01 16:55:54";="020000063";Nombre RSA avec Diags avec affection post-covid-19;5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:54";="020000063";Nombre RSA correctement chainés;5;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 16:55:54";="020000063";Nombre RSA groupés en CM 90;0;2023.7;X020000063;01SEP23;16:55:02
"mco";"dgf";"2023";"7";"2023/09/01 18:27:21";="590000188";Nombre RSA avec Diags avec affection post-covid-19;2;2023.7;X590000188;01SEP23;18:26:37
