"champ";"statut";"annee";"periode";"date du resultat";"ipe";nb;var;tri;lib;by;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/08 14:41:36";="800000036";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/08 14:41:36";="800000036";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X800000036;08AUG23;14:40:54
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/11 08:31:27";="600100168";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X600100168;11AUG23;8:30:51
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:24";="020000022";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:16";="590782439";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/23 11:55:12";="590049565";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";435;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";1;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";6;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";3;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";203;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";435;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";434;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";1;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";440;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:03";="020000253";6;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:15";="620003376";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";1104;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";12;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";6;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";1;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";23;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";15;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";267;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";1112;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";1098;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";12;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";6;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";2;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";1118;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:30";="620101337";18;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;mort_ne;11;A_B_3 : Naissances d'enfants mort-nés;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;issu_IMG;12;A_B_4 : ___dont issus IMG >= 22SA.;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;NN_horsHopital;13;A_B_5 : Naissances vivantes hors hôpital;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;estimation_NN;14;A_B_6 : Estimation des naissances vivantes;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:17";="800000077";0;delta_mere;15;A_B_7 : Delta mère-enfant;2: Naissances;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;Total_Z37;1;A_A_1 : Total accouchements (Z37);1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;Acc_MortNe;2;A_A_2 : Accouchements d'enfants mort-nés;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;IMG_ap22;3;A_A_3 : ___dont IMG >= 22SA.;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;acc_domicile;4;A_A_4 : Accouchements hors établissement de santé;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;acc_jumeaux;5;A_A_5 : Accouchements gémellaires;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;acc_autres;6;A_A_6 : Autres accouchements multiples;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;IMG_av22;7;A_A_7 : IMG <=22 SA.;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;IVG;8;A_A_8 : IVG;1: Accouchements;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;naissances;9;A_B_1 : Total naissances (vivant/mort-né);2: Naissances;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:25";="590782645";0;naissances_vivantes;10;A_B_2 : Naissances vivantes dans l'hôpital;2: Naissances;2023.7;X590782645;28AUG23;12:09:41
