"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;nb;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/24 14:39:22";="020000253";Nb de séjours non facturable à l'AM;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:39:22";="020000253";Nb de séjours valorisés;202;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours d'IVG;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours non facturable à l'AM;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:38:29";="620003376";Nb de séjours valorisés;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours d'IVG;269;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours non facturable à l'AM;2;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:07:04";="620101337";Nb de séjours valorisés;267;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours d'IVG;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours transmis avec pb de chaînage;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours non facturable à l'AM;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:32";="800000077";Nb de séjours valorisés;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours d'IVG;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours non facturable à l'AM;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:37";="590782645";Nb de séjours valorisés;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours d'IVG;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours transmis avec pb de chaînage;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours non facturable à l'AM;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 12:51:56";="600100572";Nb de séjours valorisés;0;2023.7;X600100572;28AUG23;12:51:09
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours d'IVG;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours transmis avec pb de chaînage;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours non facturable à l'AM;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:45:08";="020004495";Nb de séjours valorisés;0;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours d'IVG;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours transmis avec pb de chaînage;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours non facturable à l'AM;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:25:04";="020000055";Nb de séjours valorisés;0;2023.7;X020000055;29AUG23;9:24:09
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours d'IVG;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours non facturable à l'AM;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:29:44";="590782652";Nb de séjours valorisés;0;2023.7;X590782652;29AUG23;9:28:13
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours d'IVG;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours non facturable à l'AM;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 09:49:16";="590780052";Nb de séjours valorisés;0;2023.7;X590780052;29AUG23;9:48:30
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours d'IVG;43;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours transmis avec pb de chaînage;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours non facturable à l'AM;0;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 10:20:19";="600100648";Nb de séjours valorisés;43;2023.7;X600100648;29AUG23;10:19:13
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours d'IVG;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours non facturable à l'AM;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:06:01";="620000026";Nb de séjours valorisés;0;2023.7;X620000026;29AUG23;13:05:03
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours d'IVG;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours non facturable à l'AM;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 13:23:44";="590065223";Nb de séjours valorisés;0;2023.7;X590065223;29AUG23;13:23:00
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours d'IVG;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours non facturable à l'AM;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:22:00";="620003350";Nb de séjours valorisés;0;2023.7;X620003350;29AUG23;14:20:57
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours d'IVG;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours non facturable à l'AM;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:23:50";="590000600";Nb de séjours valorisés;0;2023.7;X590000600;29AUG23;14:23:02
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours d'IVG;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours non facturable à l'AM;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:25:32";="620025346";Nb de séjours valorisés;0;2023.7;X620025346;29AUG23;14:24:34
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours d'IVG;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours non facturable à l'AM;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:41:03";="590001749";Nb de séjours valorisés;0;2023.7;X590001749;29AUG23;14:40:05
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours d'IVG;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours non facturable à l'AM;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:47:11";="590781670";Nb de séjours valorisés;0;2023.7;X590781670;29AUG23;14:46:17
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours d'IVG;199;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours transmis avec pb de chaînage;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours non facturable à l'AM;6;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 14:52:08";="020000261";Nb de séjours valorisés;193;2023.7;X020000261;29AUG23;14:50:19
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours d'IVG;263;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours non facturable à l'AM;1;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:14:47";="620100651";Nb de séjours valorisés;262;2023.7;X620100651;29AUG23;16:13:10
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours d'IVG;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours transmis avec pb de chaînage;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours non facturable à l'AM;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/29 16:41:06";="620027839";Nb de séjours valorisés;0;2023.7;X620027839;29AUG23;16:39:44
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours d'IVG;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours non facturable à l'AM;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:36:32";="590780284";Nb de séjours valorisés;0;2023.7;X590780284;30AUG23;8:35:11
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours d'IVG;114;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours transmis avec pb de chaînage;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours non facturable à l'AM;0;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 08:43:33";="020000287";Nb de séjours valorisés;114;2023.7;X020000287;30AUG23;8:42:17
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours d'IVG;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours non facturable à l'AM;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 10:33:59";="590797353";Nb de séjours valorisés;0;2023.7;X590797353;30AUG23;10:32:13
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours d'IVG;551;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours transmis avec pb de chaînage;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours avec pb de codage des variables bloquantes;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours en attente de décision sur les droits du patient;0;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours non facturable à l'AM;16;2023.7;X590782421;30AUG23;11:28:50
"mco";"dgf";"2023";"7";"2023/08/30 11:30:41";="590782421";Nb de séjours valorisés;535;2023.7;X590782421;30AUG23;11:28:50
