"champ";"statut";"annee";"periode";"date du resultat";"ipe";lib;aff;diag_ct;ponder;ponder_cn;dms;pct_rea;pct_si;pct_sc;age_moy;age_med;pct_homme;pct_dp;per_comp;finess_comp;date_comp;temp_comp
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;2;2;30;0;0;0;87.5;87.5;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";C34    T.M. DES BRONCHES ET DU POUMON;0;C34;1;1;18;0;0;0;61;61;100;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";E55    CARENCE EN VIT. D;0;E55;1;1;11;0;0;0;78;78;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";F00    DEMENCE DE LA MAL. D'ALZHEIMER;0;F00;1;1;26;0;0;0;72;72;100;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";F10    TBL. MENT. DUS A ALCOOL;0;F10;1;1;6;0;0;0;70;70;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";F43    REAC. A UN FACT. DE STRESS SEVERE, ET TBL. DE L'ADAPTATION;0;F43;1;1;7;0;0;0;88;88;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";F92    TBL. MIXTES DES CONDUITES ET TBL. EMOTIONNELS;0;F92;1;1;27;0;0;0;69;69;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";I13    CARDIONEPHROPATHIE HYPERTENSIVE;0;I13;1;1;45;0;0;0;82;82;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";I50    INSUF. CARD.;0;I50;1;1;34;0;0;0;83;83;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;1;1;29;0;0;0;97;97;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";N17    INSUF. RENALE AIG.;0;N17;1;1;21;0;0;0;76;76;100;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";N41    AFF. INFL. DE LA PROSTATE;0;N41;1;1;39;0;0;0;98;98;100;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";N43    HYDROCELE ET SPERMATOCELE;0;N43;1;1;23;0;0;0;68;68;100;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";N76    INFL. DU VAGIN ET DE LA VULVE, NCA;0;N76;1;1;14;0;0;0;85;85;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/18 15:15:07";="020000022";Z51    SOINS MED., NCA;0;Z51;1;1;1;0;0;0;96;96;0;0;2023.7;X020000022;18AUG23;15:14:25
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";R07    DOULEUR NIV. GORGE ET THOR.;0;R07;2;2;0;0;0;0;45;45;50;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";A46    ERYSIPELE;0;A46;1;1;10;0;0;0;71;71;100;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";G20    MAL. DE PARKINSON;0;G20;1;1;14;0;0;0;74;74;100;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";N23    COLIQUE NEPHRETIQUE, SAI;0;N23;1;1;1;0;0;0;48;48;100;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";R55    SYNCOPE ET COLLAPSUS;0;R55;1;1;8;0;0;0;84;84;0;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/22 19:10:04";="590782439";S72    FRAC. DU FEMUR;0;S72;1;1;9;0;0;0;83;83;0;0;2023.7;X590782439;22AUG23;19:09:40
"mco";"dgf";"2023";"7";"2023/08/23 11:55:02";="590049565";Z51    SOINS MED., NCA;0;Z51;6;6;32.333333333;0;0;0;70;67.5;83.333333333;0;2023.7;X590049565;23AUG23;11:54:38
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";I50    INSUF. CARD.;0;I50;3;3;30.666666667;33.333333333;0;0;88;89;33.333333333;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";N30    CYSTITE;0;N30;3;3;16;0;0;0;86.333333333;87;33.333333333;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";S72    FRAC. DU FEMUR;0;S72;3;3;19.333333333;0;0;0;86.333333333;84;33.333333333;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J96    INSUF. RESP., NCA;0;J96;2;2;24.5;100;0;0;80;80;50;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";K65    PERITONITE;0;K65;2;2;26;100;0;0;73;73;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";S06    LES. TRAUMA. INTRACRAN.;0;S06;2;2;21.5;50;0;0;65;65;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";C34    T.M. DES BRONCHES ET DU POUMON;0;C34;1;1;15;0;0;0;77;77;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";F10    TBL. MENT. DUS A ALCOOL;0;F10;1;1;42;100;0;100;59;59;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";G00    MENINGITE BACT., NCA;0;G00;1;1;1;0;0;0;47;47;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";I47    TACHYCARDIE PAROXYSTIQUE;0;I47;1;1;6;0;0;0;79;79;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";J18    PNEUMOPATHIE A MICRO-ORG. SAI;0;J18;1;1;9;0;0;0;56;56;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";K26    ULCERE DU DUODENUM;0;K26;1;1;7;0;0;0;84;84;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";K35    APPENDICITE AIG.;0;K35;1;1;25;100;0;0;72;72;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";K52    GASTRO-ENTERITES ET COLITES NON INFECT., NCA;0;K52;1;1;6;0;0;0;56;56;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";L97    ULCERE DU MB. INF., NCA;0;L97;1;1;13;0;0;0;77;77;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";N39    AFF. DE L'APP. URIN., NCA;0;N39;1;1;15;0;0;0;75;75;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";R00    ANOM. DU RYTHME CARD.;0;R00;1;1;7;0;0;0;95;95;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";R55    SYNCOPE ET COLLAPSUS;0;R55;1;1;9;0;0;0;68;68;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";S52    FRAC. DE L'AV-B.;0;S52;1;1;23;0;0;0;80;80;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;1;1;19;0;0;0;85;85;100;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/24 14:38:43";="020000253";Autres;1;Autres;4;4;18;25;0;0;72.75;84;0;0;2023.7;X020000253;24AUG23;14:38:01
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";S72    FRAC. DU FEMUR;0;S72;6;6;17.666666667;0;16.666666667;0;75.833333333;73;16.666666667;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";K80    CHOLELITHIASE;0;K80;3;3;5;0;0;0;76.333333333;77;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;3;3;3.3333333333;0;0;0;89;86;66.666666667;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";F10    TBL. MENT. DUS A ALCOOL;0;F10;2;2;1;0;0;0;55;55;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";J15    PNEUMOPATHIES BACT., NCA;0;J15;2;2;13.5;0;0;50;82;82;50;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";K56    ILEUS PARALYTIQUE ET OCCLUSION INTEST. SANS HERNIE;0;K56;2;2;24;0;0;0;81;81;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";S42    FRAC. DE L'EPAULE, BRAS;0;S42;2;2;26;0;50;50;69;69;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";D64    ANEMIES, NCA;0;D64;1;1;2;0;0;0;84;84;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";I50    INSUF. CARD.;0;I50;1;1;1;0;0;0;94;94;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;1;0;0;100;66;66;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";J90    EPANCHEMENT PLEURAL, NCA;0;J90;1;1;2;0;0;0;86;86;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";J96    INSUF. RESP., NCA;0;J96;1;1;10;0;0;100;61;61;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";L08    INFECT. LOC. DE LA PEAU ET DU TISSU CELL. /S-CUT., NCA;0;L08;1;1;1;0;0;0;88;88;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";M54    DORSALGIES;0;M54;1;1;1;0;0;0;89;89;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";N20    CALCUL DU REIN ET DE L'URETERE;0;N20;1;1;1;0;0;0;92;92;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";R33    RETENTION D'URINE;0;R33;1;1;37;0;0;0;71;71;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";R45    SYMPT. ET SIGNES RELAT. A L'HUMEUR;0;R45;1;1;1;0;0;0;52;52;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";R53    MALAISE ET FATIGUE;0;R53;1;1;1;0;0;0;72;72;0;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";S52    FRAC. DE L'AV-B.;0;S52;1;1;1;0;0;0;91;91;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";Z47    SOINS DE CTRL. ORTHOPED., NCA;0;Z47;1;1;0;0;0;0;50;50;100;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 10:37:56";="620003376";Autres;1;Autres;5;5;11.2;0;0;0;63.6;63;60;0;2023.7;X620003376;25AUG23;10:37:19
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";U07    CODES POUR USAGE URGENT;0;U07;14;14;21.642857143;7.1428571429;28.571428571;7.1428571429;76.642857143;81.5;50;57.142857143;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";S72    FRAC. DU FEMUR;0;S72;6;6;13.833333333;0;0;0;82.333333333;84.5;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I63    INFARCTUS CEREB.;0;I63;5;5;16.8;0;60;0;70.2;68;40;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;4;4;8.25;0;50;0;64.75;62.5;25;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";N20    CALCUL DU REIN ET DE L'URETERE;0;N20;4;4;1.75;0;0;0;58.25;60;50;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";E11    DIABETE TYPE 2;0;E11;3;3;17.666666667;0;0;0;61.333333333;60;66.666666667;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I21    INFARCTUS AIG. DU MYOCARDE;0;I21;3;3;0.6666666667;0;33.333333333;0;47.333333333;45;100;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I48    FIBRILLATION ET FLUTTER AURICULAIRES;0;I48;3;3;5.3333333333;0;0;0;77.666666667;78;33.333333333;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;3;3;4.3333333333;0;0;0;29.333333333;1;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";S06    LES. TRAUMA. INTRACRAN.;0;S06;3;3;11;0;0;0;83.333333333;81;33.333333333;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Z51    SOINS MED., NCA;0;Z51;3;3;7.3333333333;0;0;0;62;65;100;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";D50    ANEMIE PAR CARENCE EN FER;0;D50;2;2;5;0;0;0;94.5;94.5;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";F10    TBL. MENT. DUS A ALCOOL;0;F10;2;2;15;100;50;50;48.5;48.5;50;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";G93    AFF. DU CERVEAU, NCA;0;G93;2;2;17.5;0;0;0;74.5;74.5;50;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I26    EMBOLIE PULM.;0;I26;2;2;14;0;100;0;81;81;50;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";I50    INSUF. CARD.;0;I50;2;2;5;0;50;0;80.5;80.5;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";J10    GRIPPE, A AUTRE VIRUS GRIPPAL SAISONNIER IDENTIFIÉ;0;J10;2;2;11;0;0;0;48.106849315;48.106849315;0;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";K52    GASTRO-ENTERITES ET COLITES NON INFECT., NCA;0;K52;2;2;26;0;0;0;86;86;50;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";K65    PERITONITE;0;K65;2;2;4;0;0;0;49;49;100;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";K80    CHOLELITHIASE;0;K80;2;2;8.5;0;0;0;89.5;89.5;100;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 12:06:00";="620101337";Autres;1;Autres;64;64;15.90625;10.9375;17.1875;10.9375;61.114511986;72.5;56.25;0;2023.7;X620101337;25AUG23;12:05:23
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";I50    INSUF. CARD.;0;I50;3;3;8.6666666667;0;0;0;88;85;33.333333333;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";J12    PNEUMOPATHIES VIRALES, NCA;0;J12;2;2;9.5;0;0;0;87;87;100;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";J20    BRONCHITE AIG.;0;J20;2;2;10;0;0;0;81;81;50;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";Z50    SOINS IMPLIQUANT UNE REEDUCATION;0;Z50;2;2;8.5;0;0;0;46.5;46.5;100;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";D63    ANEMIE AVEC MAL. CHRON. CL. AILL.;0;D63;1;1;10;0;0;0;73;73;0;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";I21    INFARCTUS AIG. DU MYOCARDE;0;I21;1;1;13;0;0;0;89;89;100;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";J44    MAL. PULM. OBSTRU. CHRON., NCA;0;J44;1;1;9;0;0;0;75;75;0;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";J69    PNEUMOPATHIE DUE A DES SUBST. SOLIDES ET LIQUIDES;0;J69;1;1;6;0;0;0;87;87;100;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";S22    FRAC. DE COTE, DU STERNUM ET DU RACHIS DORSAL;0;S22;1;1;39;0;0;0;69;69;100;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/25 14:47:00";="800000077";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;1;1;8;0;0;0;80;80;0;0;2023.7;X800000077;25AUG23;14:46:27
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";G25    SYND. EXTRAPYRAMIDAUX ET TBL. DE LA MOTRICITE, NCA;0;G25;2;2;33.5;0;0;0;76.5;76.5;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";N10    NEPHRITE TUBULO-INTERST. AIG.;0;N10;2;2;24;0;0;0;92;92;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";Z51    SOINS MED., NCA;0;Z51;2;2;30;0;0;0;81.5;81.5;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";D37    T. EV. IMPR., INC. DE LA CAV. BUCC. ET DES ORG. DIG.;0;D37;1;1;32;0;0;0;77;77;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";F05    DELIRIUM, NON INDUIT PAR L'ALCCOL ET D'AUTRES SUBST. PSYCHO-ACTIVES;0;F05;1;1;35;0;0;0;77;77;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";G31    AFF. DEGEN. DU SYST. NERV., NCA;0;G31;1;1;18;0;0;0;88;88;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I48    FIBRILLATION ET FLUTTER AURICULAIRES;0;I48;1;1;10;0;0;0;82;82;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";I83    VARICES DES MB. INF.;0;I83;1;1;11;0;0;0;86;86;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";J15    PNEUMOPATHIES BACT., NCA;0;J15;1;1;11;0;0;0;62;62;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";M13    ARTHRITES, NCA;0;M13;1;1;37;0;0;0;83;83;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";M47    SPONDYLARTHROSE;0;M47;1;1;23;0;0;0;84;84;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";M62    ATTEINTES MUSC., NCA;0;M62;1;1;2;0;0;0;83;83;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";M81    OSTEOPOROSE SANS FRAC. PATHO.;0;M81;1;1;19;0;0;0;96;96;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";R29    SYMPT. ET SIGNES RELAT. AUX SYST. NERV. ET OSTEO-MUSC., NCA;0;R29;1;1;27;0;0;0;83;83;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";S32    FRAC. DU RACHIS LOMB. ET DU BASSIN;0;S32;1;1;9;0;0;0;86;86;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";S82    FRAC. DE LA JAMBE, Y COMPRIS LA CHEVILLE;0;S82;1;1;21;0;0;0;89;89;0;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 12:10:10";="590782645";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;1;1;27;0;0;0;94;94;100;0;2023.7;X590782645;28AUG23;12:09:41
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";U07    CODES POUR USAGE URGENT;0;U07;8;8;12.875;0;0;0;83.375;86;12.5;87.5;2023.7;X020004495;28AUG23;15:44:15
"mco";"dgf";"2023";"7";"2023/08/28 15:44:40";="020004495";T79    CERTAINES COMPLIC. PRECOCES DES TRAUMA., NCA;0;T79;2;2;19.5;0;0;0;81;81;50;0;2023.7;X020004495;28AUG23;15:44:15
